employee_id,country,department,job_level,work_mode,tenure_years,annual_salary_eur,productivity_score,satisfaction_score,annual_cost_saving_eur,meetings_per_week,commute_hours_pw
IN-0014,India,Sales,Lead,Fully Remote,4.4,21017.0,6.14,8.65,3500.0,3,0.0
IN-0015,India,Data & Analytics,Lead,Fully Remote,2.0,17434.0,5.68,8.63,3500.0,6,0.0
IN-0016,India,Product Management,Mid,Hybrid,5.4,17788.0,7.91,6.75,1750.0,8,2.2507943863336264
IN-0017,India,Sales,Mid,Fully Remote,9.0,19749.0,7.93,6.24,3500.0,15,0.0
IN-0018,India,HR & Ops,Senior,Hybrid,3.2,25585.0,8.61,7.29,1750.0,11,2.0440029003041085
IN-0019,India,Product Management,Junior,Hybrid,0.7,21198.0,8.29,7.48,1750.0,5,2.9749132339201547
IN-0020,India,Sales,Senior,In-Office,5.3,17681.0,6.6,6.69,0.0,12,3.288831494860342
IN-0021,India,Product Management,Mid,Fully Remote,10.9,18012.0,7.86,7.64,3500.0,12,0.0
IN-0022,India,Product Management,Senior,Fully Remote,3.0,16111.0,7.37,6.54,3500.0,9,0.0
IN-0023,India,Sales,Junior,Fully Remote,4.0,14580.0,7.16,8.21,3500.0,12,0.0
IN-0024,India,Engineering,Mid,Fully Remote,1.4,16010.0,6.27,7.47,3500.0,14,0.0
IN-0025,India,HR & Ops,Mid,Hybrid,1.7,15220.0,7.0,6.49,1750.0,12,1.6717086317216643
IN-0026,India,Sales,Senior,Fully Remote,4.6,20352.0,7.09,8.8,3500.0,12,0.0
IN-0027,India,Product Management,Manager,Fully Remote,9.2,14144.0,9.93,4.76,3500.0,17,0.0
IN-0028,India,Sales,Lead,Fully Remote,3.5,22800.0,7.36,6.66,3500.0,5,0.0
IN-0029,India,Product Management,Lead,Fully Remote,5.5,20707.0,6.27,8.25,3500.0,10,0.0
IN-0030,India,Engineering,Mid,Hybrid,0.7,18074.0,6.6,6.32,1750.0,3,2.7261359925069817
IN-0031,India,HR & Ops,Mid,Fully Remote,0.8,18001.0,6.41,7.26,3500.0,11,0.0
IN-0032,India,Data & Analytics,Senior,Fully Remote,2.7,15994.0,9.61,7.62,3500.0,17,0.0
IN-0033,India,Data & Analytics,Junior,Fully Remote,0.7,18972.0,6.52,5.51,3500.0,17,0.0
IN-0034,India,HR & Ops,Mid,Fully Remote,3.5,21917.0,8.09,6.69,3500.0,3,0.0
IN-0035,India,Engineering,Junior,Fully Remote,1.2,15469.0,6.55,6.57,3500.0,9,0.0
IN-0036,India,Product Management,Senior,Fully Remote,5.5,12480.0,7.31,5.97,3500.0,9,0.0
IN-0037,India,HR & Ops,Lead,Fully Remote,5.8,20532.0,7.95,10.0,3500.0,12,0.0
IN-0038,India,Engineering,Mid,Hybrid,2.2,19168.0,6.91,6.26,1750.0,11,2.7220818690525963
IN-0039,India,HR & Ops,Mid,Hybrid,0.7,13967.0,6.83,8.91,1750.0,7,1.506757189715903
IN-0040,India,Engineering,Junior,Hybrid,3.6,15360.0,9.59,6.81,1750.0,17,2.1392602085399943
IN-0041,India,Product Management,Senior,Fully Remote,15.0,14907.0,8.18,5.17,3500.0,10,0.0
IN-0042,India,Data & Analytics,Junior,Fully Remote,3.4,15392.0,7.95,6.95,3500.0,11,0.0
IN-0043,India,HR & Ops,Mid,Hybrid,0.5,16835.0,8.54,8.37,1750.0,6,1.0495482538687675
IN-0044,India,Product Management,Senior,Fully Remote,0.5,17040.0,7.55,8.18,3500.0,4,0.0
IN-0045,India,Data & Analytics,Senior,Hybrid,1.4,15657.0,10.0,9.74,1750.0,10,1.4588373530314267
IN-0046,India,Data & Analytics,Senior,Fully Remote,0.8,15271.0,7.05,10.0,3500.0,4,0.0
IN-0047,India,Data & Analytics,Senior,Fully Remote,5.9,17176.0,7.69,7.18,3500.0,8,0.0
IN-0048,India,HR & Ops,Senior,Hybrid,6.5,18604.0,5.86,6.41,1750.0,3,2.4046290367714995
IN-0049,India,Engineering,Senior,Fully Remote,1.0,16861.0,6.01,7.48,3500.0,13,0.0
IN-0050,India,Data & Analytics,Mid,Fully Remote,1.4,22171.0,5.56,6.4,3500.0,4,0.0
IN-0051,India,Engineering,Senior,Fully Remote,0.9,19829.0,8.53,8.19,3500.0,6,0.0
IN-0052,India,Data & Analytics,Junior,Fully Remote,8.4,12273.0,3.94,4.85,3500.0,15,0.0
IN-0053,India,Sales,Mid,Fully Remote,2.4,19885.0,6.52,10.0,3500.0,6,0.0
IN-0054,India,Product Management,Mid,Hybrid,3.7,20180.0,4.01,8.68,1750.0,3,2.4350737270252543
IN-0055,India,HR & Ops,Senior,Hybrid,1.9,16435.0,6.6,4.87,1750.0,5,2.5652415781540183
IN-0056,India,Engineering,Junior,Hybrid,3.5,12617.0,7.01,6.34,1750.0,17,2.3340030653617294
IN-0057,India,Engineering,Mid,Fully Remote,1.7,18029.0,8.66,8.02,3500.0,11,0.0
IN-0058,India,HR & Ops,Mid,In-Office,1.5,17972.0,7.68,8.26,0.0,5,5.8839485424861815
IN-0059,India,Product Management,Junior,Hybrid,3.5,13962.0,6.6,5.49,1750.0,8,1.7476801719309039
IN-0060,India,Data & Analytics,Senior,Fully Remote,3.1,12776.0,8.28,7.87,3500.0,10,0.0
IN-0061,India,Sales,Senior,Hybrid,1.2,17685.0,7.62,4.48,1750.0,13,1.986528868210213
IN-0062,India,HR & Ops,Mid,Hybrid,0.6,17161.0,7.65,7.27,1750.0,11,2.85413823210237
IN-0063,India,HR & Ops,Junior,Hybrid,1.6,16498.0,6.16,9.07,1750.0,3,2.38415018381642
IN-0064,India,Product Management,Mid,Fully Remote,1.9,17700.0,5.81,5.97,3500.0,4,0.0
IN-0065,India,Data & Analytics,Senior,Fully Remote,3.5,14030.0,6.01,4.54,3500.0,17,0.0
IN-0066,India,Sales,Lead,In-Office,8.6,16435.0,7.26,6.72,0.0,8,5.383035907437421
IN-0067,India,HR & Ops,Senior,Fully Remote,0.5,19920.0,7.09,5.89,3500.0,8,0.0
IN-0068,India,Engineering,Senior,Hybrid,1.0,16740.0,9.45,8.34,1750.0,15,2.801254589189795
IN-0069,India,Sales,Senior,Hybrid,0.8,11981.0,8.06,6.07,1750.0,9,1.458801253393045
IN-0070,India,HR & Ops,Mid,In-Office,2.4,16298.0,3.95,5.34,0.0,15,4.003320583442212
IN-0071,India,Data & Analytics,Mid,Fully Remote,2.0,14147.0,7.32,3.77,3500.0,9,0.0
IN-0072,India,Product Management,Junior,Hybrid,4.6,18962.0,5.86,7.65,1750.0,6,2.8181450527225893
IN-0073,India,Engineering,Mid,Fully Remote,1.0,19148.0,5.84,6.56,3500.0,12,0.0
IN-0074,India,HR & Ops,Lead,Hybrid,3.2,12028.0,6.63,5.62,1750.0,13,1.365946766829739
IN-0075,India,Product Management,Mid,Hybrid,7.5,20732.0,6.8,7.69,1750.0,13,1.9467083586656022
IN-0076,India,Sales,Senior,Fully Remote,8.5,13996.0,5.35,8.34,3500.0,7,0.0
IN-0077,India,Data & Analytics,Lead,Hybrid,11.2,23613.0,7.84,7.08,1750.0,15,2.452161513356377
IN-0078,India,Sales,Mid,Fully Remote,5.2,17824.0,5.31,7.2,3500.0,9,0.0
IN-0079,India,Engineering,Junior,Fully Remote,8.3,13513.0,7.43,7.21,3500.0,14,0.0
IN-0080,India,Sales,Junior,Fully Remote,0.9,13889.0,9.68,4.99,3500.0,3,0.0
IN-0081,India,Sales,Senior,Fully Remote,0.8,19253.0,5.4,9.88,3500.0,4,0.0
IN-0082,India,Product Management,Lead,Fully Remote,0.5,16591.0,6.66,6.09,3500.0,5,0.0
IN-0083,India,Engineering,Senior,Fully Remote,4.3,17652.0,3.97,7.78,3500.0,4,0.0
IN-0084,India,Product Management,Senior,Hybrid,9.7,23806.0,7.24,8.55,1750.0,12,1.8254334541660602
IN-0085,India,HR & Ops,Mid,Hybrid,0.7,15483.0,8.37,7.19,1750.0,5,1.8707952604231992
IN-0086,India,Data & Analytics,Mid,Hybrid,3.5,18216.0,8.46,8.31,1750.0,14,1.5826148925489756
IN-0087,India,Sales,Senior,Fully Remote,4.8,23111.0,7.09,7.17,3500.0,5,0.0
IN-0088,India,Engineering,Manager,In-Office,9.2,18974.0,8.27,4.37,0.0,17,6.417483085490426
IN-0089,India,Sales,Mid,Hybrid,3.6,12216.0,10.0,6.9,1750.0,12,1.6719272971073043
IN-0090,India,Sales,Mid,Fully Remote,12.3,19819.0,9.05,5.88,3500.0,9,0.0
IN-0091,India,HR & Ops,Mid,Hybrid,1.5,13813.0,6.97,6.71,1750.0,8,2.081536465654673
IN-0092,India,Product Management,Junior,Fully Remote,1.5,23065.0,5.26,4.84,3500.0,6,0.0
IN-0093,India,HR & Ops,Mid,Hybrid,2.7,15038.0,7.11,9.09,1750.0,11,2.9345092450499037
IN-0094,India,HR & Ops,Mid,Fully Remote,1.7,28690.0,5.86,9.2,3500.0,5,0.0
IN-0095,India,Product Management,Senior,Fully Remote,0.5,23283.0,7.54,8.27,3500.0,8,0.0
IN-0096,India,Product Management,Mid,In-Office,4.6,15132.0,5.78,8.41,0.0,12,7.529302818962636
IN-0097,India,Sales,Mid,Fully Remote,4.9,18072.0,6.91,6.28,3500.0,11,0.0
IN-0098,India,Engineering,Mid,Fully Remote,4.8,20713.0,8.01,5.85,3500.0,8,0.0
IN-0099,India,HR & Ops,Mid,In-Office,1.5,20821.0,7.08,5.33,0.0,16,5.049906596781414
IN-0100,India,Sales,Senior,In-Office,2.6,19592.0,6.06,7.47,0.0,10,3.603442339231202
IN-0101,India,HR & Ops,Junior,Hybrid,1.6,22508.0,9.01,7.74,1750.0,10,1.243237972726486
IN-0102,India,Data & Analytics,Junior,Fully Remote,0.5,17557.0,4.75,6.68,3500.0,6,0.0
IN-0103,India,Data & Analytics,Senior,Fully Remote,2.9,16680.0,6.61,8.74,3500.0,6,0.0
IN-0104,India,Product Management,Lead,Hybrid,0.5,16751.0,7.55,8.01,1750.0,6,1.4280793835399315
IN-0105,India,Product Management,Senior,Fully Remote,0.5,21090.0,7.02,5.54,3500.0,7,0.0
IN-0106,India,HR & Ops,Mid,Fully Remote,4.9,19315.0,7.22,5.78,3500.0,5,0.0
IN-0107,India,Data & Analytics,Junior,Hybrid,0.5,19049.0,8.33,8.42,1750.0,7,1.1416070274258434
IN-0108,India,Sales,Lead,Fully Remote,11.2,20863.0,6.96,8.36,3500.0,10,0.0
IN-0109,India,Engineering,Mid,Fully Remote,2.5,10616.0,6.56,7.63,3500.0,5,0.0
IN-0110,India,Engineering,Junior,Fully Remote,14.3,19116.0,6.51,9.65,3500.0,10,0.0
IN-0111,India,Engineering,Lead,Fully Remote,0.5,18787.0,6.27,9.25,3500.0,11,0.0
IN-0112,India,Engineering,Junior,Fully Remote,3.1,24008.0,7.95,7.46,3500.0,3,0.0
IN-0113,India,Product Management,Mid,Fully Remote,1.5,12497.0,6.22,5.54,3500.0,8,0.0
IN-0114,India,Engineering,Mid,Fully Remote,6.5,23606.0,8.02,4.84,3500.0,16,0.0
IN-0115,India,Data & Analytics,Mid,Hybrid,1.6,18271.0,7.62,6.82,1750.0,17,2.266677163685179
IN-0116,India,Product Management,Senior,Hybrid,1.1,19760.0,6.97,8.53,1750.0,9,1.4274423056440348
IN-0117,India,Product Management,Junior,Fully Remote,6.8,24033.0,7.74,9.54,3500.0,9,0.0
IN-0118,India,HR & Ops,Junior,Fully Remote,1.6,20019.0,6.13,7.43,3500.0,13,0.0
IN-0119,India,Data & Analytics,Mid,Fully Remote,0.5,19441.0,7.77,8.55,3500.0,6,0.0
IN-0120,India,HR & Ops,Junior,Fully Remote,1.7,18872.0,7.26,6.43,3500.0,12,0.0
IN-0121,India,Engineering,Mid,Fully Remote,3.7,16259.0,6.28,7.73,3500.0,14,0.0
IN-0122,India,Product Management,Senior,Hybrid,1.0,17897.0,8.23,8.64,1750.0,13,2.513219379475984
IN-0123,India,Sales,Mid,Hybrid,2.0,15424.0,8.26,4.43,1750.0,9,2.120385108468467
IN-0124,India,Data & Analytics,Manager,Hybrid,0.5,17840.0,8.99,6.78,1750.0,12,2.2227060615502836
IN-0125,India,HR & Ops,Lead,Fully Remote,3.1,9591.0,8.16,8.22,3500.0,17,0.0
IN-0126,India,Engineering,Senior,Fully Remote,4.9,19545.0,7.59,7.21,3500.0,13,0.0
IN-0127,India,Data & Analytics,Mid,Hybrid,1.9,17562.0,6.25,5.61,1750.0,8,2.69411638174339
IN-0128,India,Sales,Mid,Fully Remote,1.9,16790.0,9.94,3.15,3500.0,10,0.0
IN-0129,India,Product Management,Mid,Hybrid,0.5,18791.0,5.92,6.85,1750.0,4,2.9563062441680783
IN-0130,India,Engineering,Manager,Fully Remote,0.8,12839.0,8.14,6.69,3500.0,15,0.0
IN-0131,India,Product Management,Junior,Hybrid,0.6,24945.0,8.12,6.07,1750.0,7,2.641376004188504
IN-0132,India,Sales,Manager,In-Office,2.3,17630.0,5.79,6.71,0.0,10,7.514564459833846
IN-0133,India,Product Management,Mid,In-Office,2.6,17475.0,7.05,7.26,0.0,12,5.441049891382459
IN-0134,India,Data & Analytics,Lead,Hybrid,10.4,14525.0,7.51,8.41,1750.0,7,2.915312948777395
IN-0135,India,Product Management,Senior,Fully Remote,0.5,18086.0,8.57,3.27,3500.0,12,0.0
IN-0136,India,Data & Analytics,Senior,Fully Remote,3.2,22993.0,6.14,4.83,3500.0,12,0.0
IN-0137,India,Data & Analytics,Manager,In-Office,2.6,21729.0,6.89,6.04,0.0,13,7.895146797125696
IN-0138,India,Product Management,Junior,Fully Remote,2.5,21076.0,4.2,7.66,3500.0,5,0.0
IN-0139,India,Data & Analytics,Junior,Fully Remote,7.2,19967.0,9.08,7.53,3500.0,11,0.0
IN-0140,India,HR & Ops,Senior,Fully Remote,0.8,16709.0,5.72,7.51,3500.0,9,0.0
IN-0141,India,Data & Analytics,Mid,Fully Remote,0.5,12779.0,7.39,6.22,3500.0,11,0.0
IN-0142,India,Data & Analytics,Mid,Fully Remote,3.9,17276.0,6.88,6.31,3500.0,7,0.0
IN-0143,India,Data & Analytics,Mid,Hybrid,1.5,17151.0,7.48,6.31,1750.0,9,2.945625722940429
IN-0144,India,Data & Analytics,Manager,Fully Remote,0.5,21776.0,7.97,7.95,3500.0,12,0.0
IN-0145,India,Engineering,Senior,Fully Remote,1.0,19114.0,9.01,5.42,3500.0,9,0.0
IN-0146,India,Engineering,Manager,In-Office,1.3,23804.0,7.5,7.78,0.0,9,7.791428140722369
IN-0147,India,HR & Ops,Senior,Hybrid,3.4,22311.0,8.39,7.71,1750.0,10,2.048473313126321
IN-0148,India,Engineering,Lead,Hybrid,0.7,16357.0,7.99,7.33,1750.0,5,1.4041686299548777
IN-0149,India,Product Management,Mid,Fully Remote,1.9,11538.0,8.22,5.81,3500.0,6,0.0
IN-0150,India,Product Management,Senior,Hybrid,2.3,22988.0,7.04,5.37,1750.0,9,1.619340400180319
IN-0151,India,HR & Ops,Mid,Fully Remote,2.2,22894.0,8.29,5.83,3500.0,8,0.0
IN-0152,India,HR & Ops,Senior,Fully Remote,12.8,13082.0,8.33,6.3,3500.0,5,0.0
IN-0153,India,Product Management,Mid,Fully Remote,0.5,23433.0,8.3,3.25,3500.0,8,0.0
IN-0154,India,Data & Analytics,Manager,Fully Remote,10.6,19376.0,6.21,6.5,3500.0,13,0.0
IN-0155,India,HR & Ops,Senior,Fully Remote,3.1,18578.0,6.8,8.19,3500.0,15,0.0
IN-0156,India,Product Management,Mid,In-Office,5.6,23813.0,7.49,7.35,0.0,12,3.9836643321409015
IN-0157,India,HR & Ops,Manager,Fully Remote,2.0,22841.0,5.35,6.06,3500.0,11,0.0
IN-0158,India,Sales,Junior,Fully Remote,2.1,20345.0,8.91,6.87,3500.0,12,0.0
IN-0159,India,Sales,Lead,Fully Remote,7.4,19704.0,6.99,5.97,3500.0,3,0.0
IN-0160,India,Sales,Junior,Fully Remote,7.9,20219.0,7.34,7.02,3500.0,5,0.0
IN-0161,India,HR & Ops,Mid,Hybrid,1.0,16560.0,6.91,9.71,1750.0,7,1.1767564919218079
IN-0162,India,HR & Ops,Senior,Fully Remote,0.8,17802.0,5.41,8.25,3500.0,12,0.0
IN-0163,India,HR & Ops,Junior,Hybrid,2.4,14752.0,6.88,8.18,1750.0,9,2.075656558253497
IN-0164,India,Engineering,Mid,Fully Remote,8.1,16801.0,7.26,6.06,3500.0,9,0.0
IN-0165,India,HR & Ops,Lead,Hybrid,1.4,16680.0,8.41,8.52,1750.0,17,2.0465160963109628
IN-0166,India,Data & Analytics,Manager,Hybrid,3.7,15713.0,7.79,4.87,1750.0,6,2.6309444744623502
IN-0167,India,Product Management,Junior,In-Office,4.3,18492.0,7.62,6.12,0.0,9,3.5792638850188228
IN-0168,India,Data & Analytics,Senior,Hybrid,5.3,16834.0,7.2,8.28,1750.0,8,1.1865097395707416
IN-0169,India,HR & Ops,Mid,Hybrid,2.9,19808.0,8.2,8.51,1750.0,8,1.5953439586926075
IN-0170,India,Data & Analytics,Junior,Fully Remote,1.8,12160.0,8.78,7.8,3500.0,8,0.0
IN-0171,India,Engineering,Mid,Fully Remote,11.9,17592.0,7.85,7.24,3500.0,15,0.0
IN-0172,India,Sales,Lead,Hybrid,3.3,18474.0,8.57,7.11,1750.0,7,1.359567661954088
IN-0173,India,Data & Analytics,Lead,In-Office,4.6,16882.0,7.55,7.31,0.0,16,4.694409431243371
IN-0174,India,Product Management,Senior,Fully Remote,1.5,17379.0,5.2,5.37,3500.0,3,0.0
IN-0175,India,Data & Analytics,Mid,Fully Remote,3.9,12293.0,5.75,5.53,3500.0,8,0.0
IN-0176,India,Product Management,Lead,Hybrid,1.0,19283.0,8.15,7.49,1750.0,11,2.019539346998098
IN-0177,India,Product Management,Senior,Fully Remote,1.0,20331.0,6.99,7.06,3500.0,8,0.0
IN-0178,India,HR & Ops,Senior,Fully Remote,4.4,19777.0,7.53,4.06,3500.0,15,0.0
IN-0179,India,Engineering,Junior,Fully Remote,2.6,21739.0,9.01,7.48,3500.0,16,0.0
IN-0180,India,Engineering,Mid,Hybrid,4.0,18726.0,8.47,8.56,1750.0,4,2.145506518496325
IN-0181,India,HR & Ops,Junior,In-Office,1.1,19723.0,8.71,6.38,0.0,11,3.422663076467862
IN-0182,India,Engineering,Junior,Fully Remote,3.2,18562.0,7.11,10.0,3500.0,12,0.0
IN-0183,India,Sales,Junior,Fully Remote,2.1,20475.0,6.03,5.78,3500.0,3,0.0
IN-0184,India,Engineering,Junior,Fully Remote,3.2,12322.0,6.93,6.26,3500.0,12,0.0
IN-0185,India,Product Management,Junior,Fully Remote,1.2,14783.0,6.03,6.21,3500.0,14,0.0
IN-0186,India,Product Management,Manager,Hybrid,4.4,23713.0,9.47,7.29,1750.0,16,1.5083581484871933
IN-0187,India,Sales,Mid,Hybrid,5.7,9142.0,8.55,6.91,1750.0,6,1.0897768231541762
IN-0188,India,Engineering,Lead,Fully Remote,1.1,17495.0,7.62,4.69,3500.0,15,0.0
IN-0189,India,HR & Ops,Mid,Hybrid,1.3,22220.0,9.08,6.58,1750.0,14,1.7479405185546653
IN-0190,India,HR & Ops,Mid,Hybrid,3.8,17664.0,5.18,7.25,1750.0,3,1.915428102996465
IN-0191,India,Engineering,Manager,Fully Remote,4.2,16542.0,7.71,8.64,3500.0,12,0.0
IN-0192,India,Sales,Senior,Fully Remote,4.3,18466.0,5.43,10.0,3500.0,6,0.0
IN-0193,India,Sales,Senior,In-Office,4.0,16729.0,7.19,8.5,0.0,6,4.2824026318405295
IN-0194,India,HR & Ops,Lead,Fully Remote,1.7,18111.0,6.63,5.64,3500.0,11,0.0
IN-0195,India,Product Management,Manager,Hybrid,1.8,15540.0,8.39,6.36,1750.0,5,2.9245281560703438
IN-0196,India,Engineering,Mid,Fully Remote,1.0,21991.0,7.27,6.56,3500.0,11,0.0
IN-0197,India,Data & Analytics,Senior,Hybrid,0.6,23124.0,9.21,10.0,1750.0,5,1.6680014376531878
IN-0198,India,Data & Analytics,Junior,Hybrid,4.1,17520.0,6.88,7.15,1750.0,11,2.6992223730221596
IN-0199,India,HR & Ops,Mid,Hybrid,0.5,13009.0,8.45,5.41,1750.0,6,2.230350699321294
IN-0200,India,Product Management,Junior,In-Office,9.7,16114.0,7.39,5.75,0.0,6,6.652660105026811
IN-0201,India,Data & Analytics,Senior,In-Office,6.1,17338.0,5.24,7.64,0.0,5,5.469936327150702
IN-0202,India,Data & Analytics,Lead,Hybrid,6.8,19820.0,6.5,8.43,1750.0,11,2.4416504561656014
IN-0203,India,Sales,Junior,Fully Remote,8.3,14371.0,6.82,6.5,3500.0,17,0.0
IN-0204,India,Data & Analytics,Mid,Fully Remote,1.8,15231.0,8.33,7.83,3500.0,5,0.0
IN-0205,India,Product Management,Junior,Hybrid,6.6,19838.0,8.16,3.99,1750.0,15,1.4456136848005703
IN-0206,India,HR & Ops,Lead,Hybrid,0.6,21380.0,6.2,7.56,1750.0,10,2.577543431130987
IN-0207,India,Product Management,Junior,Fully Remote,0.5,15762.0,6.83,8.09,3500.0,13,0.0
IN-0208,India,Product Management,Mid,Fully Remote,5.4,13200.0,9.42,5.55,3500.0,17,0.0
IN-0209,India,Sales,Junior,Hybrid,0.5,29823.0,7.73,6.15,1750.0,16,1.7488383538045935
IN-0210,India,Sales,Manager,Fully Remote,15.0,20820.0,6.61,4.0,3500.0,8,0.0
IN-0211,India,Engineering,Mid,Fully Remote,3.9,17039.0,7.59,9.18,3500.0,7,0.0
IN-0212,India,Sales,Lead,Hybrid,4.9,21129.0,8.52,6.32,1750.0,8,2.917108015899056
IN-0213,India,HR & Ops,Senior,Hybrid,1.0,17552.0,7.05,7.76,1750.0,14,2.3397817357168136
IN-0214,India,Sales,Mid,Fully Remote,3.9,21122.0,7.6,7.71,3500.0,7,0.0
IN-0215,India,Product Management,Mid,Fully Remote,0.5,18574.0,6.61,9.07,3500.0,17,0.0
IN-0216,India,Product Management,Senior,Fully Remote,6.4,18329.0,7.86,6.57,3500.0,9,0.0
IN-0217,India,Product Management,Mid,Fully Remote,0.7,17591.0,7.2,5.99,3500.0,8,0.0
IN-0218,India,Product Management,Senior,Hybrid,4.2,12789.0,8.18,7.66,1750.0,17,1.3611300333504495
IN-0219,India,Engineering,Mid,Fully Remote,0.9,24977.0,6.09,8.73,3500.0,6,0.0
IN-0220,India,Data & Analytics,Senior,Fully Remote,0.5,14610.0,6.01,6.54,3500.0,16,0.0
IN-0221,India,Engineering,Junior,Fully Remote,2.3,13104.0,8.13,5.37,3500.0,17,0.0
IN-0222,India,Data & Analytics,Senior,Fully Remote,0.6,17234.0,6.9,4.49,3500.0,5,0.0
IN-0223,India,Product Management,Senior,In-Office,4.6,14539.0,7.54,4.67,0.0,9,5.137178347756485
IN-0224,India,Engineering,Manager,Fully Remote,0.9,17814.0,6.63,8.1,3500.0,9,0.0
IN-0225,India,Sales,Senior,In-Office,1.5,20476.0,8.28,6.02,0.0,4,5.127671488605998
IN-0226,India,Sales,Senior,In-Office,2.9,21583.0,6.47,5.59,0.0,11,7.162433873098225
IN-0227,India,Data & Analytics,Junior,Fully Remote,1.2,20933.0,6.84,5.73,3500.0,8,0.0
IN-0228,India,HR & Ops,Junior,Hybrid,1.7,16900.0,8.54,7.53,1750.0,17,1.4446364184284526
IN-0229,India,Product Management,Mid,Fully Remote,5.9,18179.0,8.41,6.44,3500.0,11,0.0
IN-0230,India,Data & Analytics,Junior,Hybrid,0.7,19468.0,6.97,6.99,1750.0,5,1.9490928528963474
IN-0231,India,Sales,Junior,Fully Remote,0.5,11672.0,9.35,8.82,3500.0,6,0.0
IN-0232,India,Sales,Junior,Hybrid,1.4,20054.0,7.98,9.71,1750.0,15,1.8095831886410685
IN-0233,India,Data & Analytics,Junior,Fully Remote,1.9,12754.0,5.75,4.38,3500.0,11,0.0
IN-0234,India,Data & Analytics,Senior,Hybrid,2.7,25345.0,8.04,7.89,1750.0,14,1.3257444563286958
IN-0235,India,Sales,Mid,Fully Remote,1.6,16544.0,6.54,5.63,3500.0,5,0.0
IN-0236,India,Engineering,Mid,In-Office,5.5,17334.0,7.72,6.13,0.0,7,7.390905229021548
IN-0237,India,Data & Analytics,Junior,Fully Remote,0.5,15229.0,6.95,7.26,3500.0,16,0.0
IN-0238,India,Engineering,Senior,Hybrid,2.0,15732.0,7.69,7.08,1750.0,9,2.5031061126980525
IN-0239,India,Product Management,Junior,Fully Remote,1.7,26187.0,5.91,7.15,3500.0,17,0.0
IN-0240,India,HR & Ops,Mid,Fully Remote,3.7,21385.0,8.19,7.81,3500.0,5,0.0
IN-0241,India,HR & Ops,Mid,Hybrid,11.9,12423.0,6.21,7.84,1750.0,14,2.074620518007221
IN-0242,India,Data & Analytics,Junior,In-Office,2.5,23415.0,5.87,5.53,0.0,7,3.6822555913522925
IN-0243,India,Product Management,Senior,Fully Remote,15.0,22296.0,7.44,5.86,3500.0,4,0.0
IN-0244,India,Sales,Mid,In-Office,1.3,16988.0,9.12,4.34,0.0,10,6.058689529212359
IN-0245,India,Product Management,Senior,Hybrid,0.5,19104.0,7.18,6.12,1750.0,3,2.5415453764212144
IN-0246,India,Product Management,Junior,Hybrid,0.6,17946.0,8.44,10.0,1750.0,8,1.8084715116789587
IN-0247,India,Product Management,Senior,Fully Remote,1.8,25101.0,8.29,5.61,3500.0,12,0.0
IN-0248,India,Engineering,Mid,Fully Remote,1.3,15133.0,7.98,5.01,3500.0,16,0.0
IN-0249,India,Engineering,Junior,In-Office,0.5,18526.0,6.83,6.98,0.0,9,5.5290534175985755
IN-0250,India,Data & Analytics,Mid,Fully Remote,2.0,16459.0,5.69,6.63,3500.0,9,0.0
IN-0251,India,Sales,Mid,Hybrid,1.4,12841.0,4.95,7.11,1750.0,11,2.9310216491358663
IN-0252,India,Data & Analytics,Senior,Fully Remote,0.5,25890.0,6.68,8.91,3500.0,16,0.0
IN-0253,India,Data & Analytics,Senior,Fully Remote,1.2,13746.0,8.41,7.62,3500.0,7,0.0
IN-0254,India,Product Management,Junior,Hybrid,7.6,18792.0,6.25,6.61,1750.0,12,2.619763171411422
IN-0255,India,Data & Analytics,Mid,Hybrid,1.3,11733.0,8.44,6.76,1750.0,17,1.7781214192373052
IN-0256,India,HR & Ops,Senior,Hybrid,4.4,16563.0,6.46,6.65,1750.0,4,2.797413659149586
IN-0257,India,Product Management,Mid,Fully Remote,3.3,19519.0,7.13,8.11,3500.0,3,0.0
IN-0258,India,HR & Ops,Manager,Fully Remote,2.0,15031.0,7.85,6.34,3500.0,10,0.0
IN-0259,India,Product Management,Lead,Fully Remote,1.0,20112.0,6.21,4.11,3500.0,3,0.0
IN-0260,India,Data & Analytics,Mid,Fully Remote,1.6,17031.0,7.2,6.73,3500.0,17,0.0
IN-0261,India,Product Management,Junior,In-Office,3.1,22176.0,6.7,4.19,0.0,9,3.6052438808616936
IN-0262,India,Data & Analytics,Senior,Hybrid,1.5,22902.0,8.45,10.0,1750.0,8,1.7207968102390292
IN-0263,India,HR & Ops,Mid,Fully Remote,0.8,15888.0,7.28,5.35,3500.0,6,0.0
IN-0264,India,HR & Ops,Mid,In-Office,0.5,18276.0,7.27,6.26,0.0,13,5.167041086859202
IN-0265,India,Data & Analytics,Senior,Fully Remote,7.4,18660.0,8.87,7.19,3500.0,4,0.0
IN-0266,India,Data & Analytics,Mid,Hybrid,2.0,20230.0,8.39,6.97,1750.0,6,2.1220974707334075
IN-0267,India,Sales,Lead,Fully Remote,3.4,18052.0,6.17,6.36,3500.0,12,0.0
IN-0268,India,Engineering,Junior,Hybrid,2.4,18685.0,7.5,8.03,1750.0,3,1.8666389804657937
IN-0269,India,Engineering,Mid,Fully Remote,7.2,17124.0,6.91,9.09,3500.0,12,0.0
